text,disease,section
"ly a small area of cancer, you may have radiotherapy to help with symptoms. if the cancer is blocking a bile duct, this can cause jaundice. this can often be treated with a tube called a stent. the stent holds the duct open so it’s no longer blocked. you may have some treatments as part of a clinical trial. you’ll have regular check-ups during and after your treatment. you may also have some scans and x-rays. these may continue for several years. tell your doctor or specialist nurse as soon as possible if you have any problems or notice new symptoms between appointments. macmillan cancer support has more information about follow-up care after treatment. you may have lots of different emotions after finishing gallbladder cancer treatment. you may get anxious between appointments. this is natural. everyone has their own way of dealing with illness and the emotions they have.",Gallbladder cancer,
"treatment. you may get anxious between appointments. this is natural. everyone has their own way of dealing with illness and the emotions they have. you may find it helpful to talk to family and friends or to your doctor or specialist nurse. it’s important to know where to get support or information if you need it. to find support: macmillan cancer support also has further information to support you. you can: macmillan cancer support’s course help to overcome problems effectively (hope) helps people during and after cancer treatment. it’s a free, interactive, group-based, self-management support course. it runs for 6 weeks, with each weekly session lasting 2.5 hours. it can take time to recover after gallbladder cancer treatment. some days you may feel better than others. even if you already have a healthy lifestyle, you may choose to make some positive changes after treatment.",Gallbladder cancer,
"ome days you may feel better than others. even if you already have a healthy lifestyle, you may choose to make some positive changes after treatment. macmillan cancer support has more information on leading a healthy lifestyle after treatment. making small changes, like eating well and keeping active, can improve your health and wellbeing, and help your body recover. source: macmillan cancer support last updated: 05 february 2026",Gallbladder cancer,
"gallstones are small stones, usually made of cholesterol, that form in the gallbladder. in most cases they don’t cause any symptoms and don’t need to be treated. however, if a gallstone becomes trapped in a duct (opening) inside the gallbladder it can trigger a sudden intense abdominal pain that usually lasts between 1 and 5 hours. this type of abdominal pain is known as biliary colic. some people with gallstones can also develop complications, such as inflammation of the gallbladder (cholecystitis), which can cause: when gallstones cause symptoms or complications, it’s known as gallstone disease or cholelithiasis. read more about: the gallbladder is a small, pouch-like organ found underneath the liver. its main purpose is to store and concentrate bile. bile is a liquid produced by the liver to help digest fats. it’s passed from the liver through a series of channels, known as bile ducts, into the gallbladder.",Gallstones,
"liquid produced by the liver to help digest fats. it’s passed from the liver through a series of channels, known as bile ducts, into the gallbladder. the bile is stored in the gallbladder and over time it becomes more concentrated, which makes it better at digesting fats. the gallbladder releases bile into the digestive system when it’s needed. gallstones are thought to develop because of an imbalance in the chemical make-up of bile inside the gallbladder. in most cases the levels of cholesterol in bile become too high and the excess cholesterol forms into stones. gallstones are very common. it’s estimated that more than 1 in every 10 adults in the uk has gallstones, although only a minority of people develop symptoms. you’re more at risk of developing gallstones if you’re: read more about: treatment is usually only necessary if gallstones are causing: in these cases, keyhole surgery to remove the gallbladder may be recommended.",Gallstones,
"lstones] treatment is usually only necessary if gallstones are causing: in these cases, keyhole surgery to remove the gallbladder may be recommended. this procedure, known as a laparoscopic cholecystectomy, is relatively simple to perform and has a low risk of complications. you can lead a perfectly normal life without a gallbladder. your liver will still produce bile to digest food, but the bile will just drip continuously into the small intestine, rather than build up in the gallbladder. read more about: most cases of gallstone disease are easily treated with surgery. very severe cases can be life-threatening, especially in people who are already in poor health. however, deaths from gallstone disease are rare in the uk. source: nhs 24 last updated: 18 march 2026",Gallstones,
"this information may be useful if you have been diagnosed with a ganglion cyst. if you have new or ongoing symptoms should visit your healthcare professional for advice. ganglion cysts are fluid-filled lumps that can change in size. the most common type of swelling is in the hand, wrist or foot. they tend to be smooth and round. they are usually harmless and can safely be left alone. if you still have concerns about any lump or swelling you should contact your gp practice. if you have a ganglion cyst the swelling can become noticeable, but often there are no other symptoms. sometimes a ganglion can cause pain and limit movement in your joint. the pain is usually caused by pressure being applied to the ganglion. some people are also concerned about the cyst’s appearance. most symptoms settle with time. ganglion cysts have a very distinct appearance.",Ganglion cyst,
"o concerned about the cyst’s appearance. most symptoms settle with time. ganglion cysts have a very distinct appearance. these cysts are normally harmless and don’t usually need any treatment. the ganglion: giving a diagnosis is usually straightforward. scans are rarely needed but can be helpful if the diagnosis is uncertain. a ganglion cyst starts when the fluid from a joint or tendon collects and forms a jelly-filled sac beneath the skin. it’s not known why this happens but they can be common. ganglion cysts can form: most ganglion cysts disappear on their own, without treatment. in the early stages, you should wait to see if this happens. pain may be related to the pressure being applied to the ganglion. you could adapt your hand position for activities to see if that helps.",Ganglion cyst,
"s happens. pain may be related to the pressure being applied to the ganglion. you could adapt your hand position for activities to see if that helps. it’s important to use your hand or foot as normally as you can to avoid the area getting stiff or weak. your healthcare professional may consider aspiration of the ganglion cyst, if appropriate. it’s a procedure where they will remove fluid from the ganglion with a needle and syringe. you may be referred for surgery if the ganglion is causing significant pain or affects function. the surgery may be carried out under either local or general anaesthetic. as with any surgery there are associated risks. your healthcare professional will discuss these with you. after any treatment, there’s a possibility the ganglion may come back. a ganglion cyst can sometimes mean you need to take some time off work to help recovery. how long you’re off will depend on your condition and your role at work.",Ganglion cyst,
"yst can sometimes mean you need to take some time off work to help recovery. how long you’re off will depend on your condition and your role at work. you don’t need to be symptom free before you consider returning to work. continuing to go to work, or returning to work as soon as is possible for you, will help your recovery. gradually getting back to your normal daily activities can help to build up your strength and stamina levels. following this advice, you should see gradual improvements over time. talk to a healthcare professional if: find out about access to msk services in your area when dealing with any health condition it’s important to also look after your mental wellbeing. this can impact your recovery. source: the nhs 24 msk clinical advisory group last updated: 28 july 2026",Ganglion cyst,
"ganglion cysts are the most common type of swelling in children and young people. they’re most often seen in the wrist, fingers and hands. ganglion cysts are often self limiting, harmless and don’t require treatment. read more on what a ganglion cyst is and what causes them source: nhs 24 cyp msk clinical advisory group last updated: 06 august 2026",Ganglion cysts in children and young people,
"gastroenteritis is a very common condition that causes diarrhoea and vomiting. it’s usually caused by a bacterial or viral tummy bug. cases in adults are usually caused by norovirus (the ‘winter vomiting bug’) or bacterial food poisoning. gastroenteritis can be very unpleasant, but it usually clears up by itself within a week. you can normally look after yourself at home until you’re feeling better. there is a separate page on gastroenteritis in children and babies. the main symptoms of gastroenteritis are: some people also have other symptoms, like: the symptoms usually appear up to a day after becoming infected. they typically last less than a week, but can sometimes last longer. you don’t normally need to see your gp if you think you have gastroenteritis. it should get better on its own.",Gastroenteritis in adults,
"longer. you don’t normally need to see your gp if you think you have gastroenteritis. it should get better on its own. visiting your gp practice can put others at risk, so it’s best to phone 111 or your gp if you’re concerned or feel you need advice. you: your gp may suggest sending off a sample of your poo to a laboratory to check what’s causing your symptoms. antibiotics may be prescribed if this shows you have a bacterial infection. if you experience sudden diarrhoea and vomiting, stay at home until you’re feeling better. there’s not always a specific treatment, so you have to let the illness run its course. you don’t usually need to get medical advice, unless your symptoms don’t improve or there’s a risk of a more serious problem. there are things you can do to help ease your symptoms.",Gastroenteritis in adults,
"dical advice, unless your symptoms don’t improve or there’s a risk of a more serious problem. there are things you can do to help ease your symptoms. read further information about treating dehydration read further information about treating diarrhoea in adults take extra care when travelling to parts of the world with poor sanitation, as you could pick up a stomach bug. for example, you may need to boil tap water before drinking it. source: nhs 24 last updated: 04 august 2026 gastroenteritis can spread very easily. it’s important to wash your hands regularly while you’re ill. stay off work until at least 2 days after your symptoms have cleared, to reduce the risk of passing it on. a pharmacist can help with gastroenteritis. speak to a pharmacist if you: they may recommend: the bugs that cause gastroenteritis can spread very easily from person to person.",Gastroenteritis in adults,
"ist if you: they may recommend: the bugs that cause gastroenteritis can spread very easily from person to person. you can catch the infection if small particles of vomit or poo from an infected person get into your mouth. this can happen through: eating contaminated food can also put you at risk. this can happen if: a person with gastroenteritis is most infectious from when their symptoms start until 48 hours after all their symptoms have passed. however, they may also be infectious for a short time before and after this. it’s not always possible to avoid getting gastroenteritis, but following this advice can help stop it spreading. العربية | 简体中文 | polski | română | اردو",Gastroenteritis in adults,
"gastroenteritis causes diarrhoea and vomiting. it’s common in young children and is usually caused by a bacterial or viral tummy bug. most cases in children are caused by a virus called rotavirus. gastroenteritis can be very unpleasant, but it usually clears up by itself within a week. you can normally look after your child at home until they’re feeling better. there is a separate page on gastroenteritis in adults. the main symptoms of gastroenteritis are: some people also have other symptoms, like: the symptoms usually appear up to a day after becoming infected. they typically last less than a week, but can sometimes last longer. you don’t usually need to see your gp if you think your child has gastroenteritis. it should get better on its own and taking them to a gp practice can put others at risk.",Gastroenteritis in children and babies,
"to see your gp if you think your child has gastroenteritis. it should get better on its own and taking them to a gp practice can put others at risk. your child: you’re concerned about your child, or they: your gp may suggest sending off a sample of your child’s poo to a laboratory to confirm what’s causing their symptoms. antibiotics may be prescribed if this shows they have a bacterial infection. you can look after your child at home if they have diarrhoea and vomiting. there’s not usually any specific treatment and your child should start feeling better in a few days. you don’t normally need to get medical advice unless their symptoms don’t improve or there’s a risk of a more serious problem. there are things you can do to help ease your child’s symptoms.",Gastroenteritis in children and babies,
"vice unless their symptoms don’t improve or there’s a risk of a more serious problem. there are things you can do to help ease your child’s symptoms. don’t give your child antidiarrhoeal and anti-vomiting medication, unless advised to by your gp or pharmacist. read further information about treating dehydration read further information about treating diarrhoea in children and babies young children can have the rotavirus vaccination when they’re 2 to 3 months old. this can reduce their risk of developing gastroenteritis. source: nhs 24 last updated: 04 august 2026 make sure you and your child wash your hands regularly while your child is ill. keep them away from school or nursery until at least 2 days after their symptoms have cleared. a pharmacist can help with gastroenteritis.",Gastroenteritis in children and babies,
"hool or nursery until at least 2 days after their symptoms have cleared. a pharmacist can help with gastroenteritis. speak to a pharmacist if your child: they may recommend: the bugs that cause gastroenteritis can spread very easily from person to person. you can catch the infection if small particles of vomit or poo from an infected person get into your mouth. this can happen through: eating contaminated food can also put you at risk. this can happen if: a person with gastroenteritis is most infectious from when their symptoms start until 48 hours after all their symptoms have passed. however, they may also be infectious for a short time before and after this. it’s not always possible to avoid getting gastroenteritis, but following this advice can help stop it spreading.",Gastroenteritis in children and babies,
"gastro-oesophageal reflux disease (gord) is a common condition, where acid from the stomach leaks up into the oesophagus (gullet). this can cause heartburn and an unpleasant taste in the back of the mouth (acid reflux). the main symptoms of gord are: other symptoms of gord can also include: if you also have asthma, the symptoms may get worse as a result of stomach acid irritating your airways. your gp will often be able to diagnose gord based on your symptoms. they may prescribe medication to treat it without needing to carry out any tests. you’ll usually only need to be referred for tests in hospital if: tests for gord may include: heartburn and gord can often be treated with self-help measures and over-the-counter medicines. if these don’t help, your gp can prescribe stronger medication.",Gastro-oesophageal reflux disease (GORD),
"and gord can often be treated with self-help measures and over-the-counter medicines. if these don’t help, your gp can prescribe stronger medication. they may refer you to a specialist to discuss whether surgery may be an option. certain lifestyle changes can help reduce heartburn and other symptoms of gord. raising the head of your bed by up to 20cm (8 inches) may help to relieve symptoms. by having your chest and head above your waist, you can stop stomach acid travelling up towards your throat. you can do this by placing a piece of wood or blocks underneath one end of your bed. don’t use extra pillows to achieve this, as this can put a strain on your tummy. a number of different medications can be used to treat symptoms of gord. over-the-counter heartburn and gord medicines are available from pharmacies without a prescription.",Gastro-oesophageal reflux disease (GORD),
"edications can be used to treat symptoms of gord. over-the-counter heartburn and gord medicines are available from pharmacies without a prescription. the main types are: these medicines aren’t suitable for everyone, so check the leaflet first. ask a pharmacist for advice if you’re not sure. if your symptoms don’t get better with self-help measures and over-the-counter medicines, your gp may prescribe a proton-pump inhibitor (ppi). this works by reducing the amount of acid produced by your stomach. you’ll usually be given enough medication to last a month. go back to your gp if they don’t help or your symptoms return after treatment finishes. some people need to take ppis on a long-term basis. if ppis don’t control your symptoms, a medicine known as h2 receptor antagonists (h2ras) may be recommended. h2ras may be taken alongside ppis on a short-term basis, or as an alternative. like ppis, h2ras reduce the amount of acid produced by your stomach.",Gastro-oesophageal reflux disease (GORD),
". h2ras may be taken alongside ppis on a short-term basis, or as an alternative. like ppis, h2ras reduce the amount of acid produced by your stomach. if the medication doesn’t control your symptoms, surgery may be an option to treat gord. gord is usually caused by the ring of muscle at the bottom of the oesophagus (gullet) becoming weakened. normally, this ring of muscle opens to let food into your stomach and closes to stop stomach acid leaking back up into your oesophagus. but for people with gord, stomach acid is able to pass back up into the oesophagus, which can cause heartburn and acid reflux. it’s not always clear what causes this ring of muscle to become weakened, but certain things can increase the risk of it happening. the following factors may increase your risk of developing gord: gord can sometimes affect several members of the same family.",Gastro-oesophageal reflux disease (GORD),
"most at risk of gord?] the following factors may increase your risk of developing gord: gord can sometimes affect several members of the same family. the genes you inherit from your parents may also affect your chances of developing the condition. if you have gord for a long time, stomach acid can damage your oesophagus and cause further problems. these include: source: nhs 24 last updated: 02 july 2026",Gastro-oesophageal reflux disease (GORD),
"anxiety is a feeling of unease, like worry or fear, that can be mild or severe. it’s the main symptom of several conditions, including: this page is about a specific condition called generalised anxiety disorder (gad). generalised anxiety disorder (gad) is a long-term condition. it causes you to feel anxious about a wide range of issues, rather than 1 specific event. people with gad feel anxious most days. they often struggle to remember the last time they felt relaxed. as soon as 1 anxious thought leaves, another may appear about a different issue. everyone has feelings of anxiety at some point in their life. for example, you may feel worried and anxious about sitting an exam, or having a job interview. during times like these, feeling anxious can be perfectly normal. but some people find it hard to control their worries. their feelings of anxiety are more constant and often affect their daily lives.",Generalised anxiety disorder (GAD),
"fectly normal. but some people find it hard to control their worries. their feelings of anxiety are more constant and often affect their daily lives. gad can cause a change in your behaviour and the way you think and feel about things. it can also cause physical changes. this results in symptoms like: your symptoms may cause you to withdraw from social contact to avoid feelings of worry and dread. you may also find going to work difficult and stressful and may take time off sick. this can make you worry even more about yourself and increase your lack of self-esteem. find out how to get urgent help for your mental health this video requires youtube cookies. update your consent. watch more videos of people talking about how they cope with anxiety if you’re anxious as a result of a specific phobia or because of panic disorder, you’ll usually know what the cause is.",Generalised anxiety disorder (GAD),
"h anxiety if you’re anxious as a result of a specific phobia or because of panic disorder, you’ll usually know what the cause is. for example, if you have claustrophobia (a fear of enclosed spaces), you know that being confined in a small space will trigger your anxiety. however, if you have gad, it may not always be clear what you’re feeling anxious about. not knowing what triggers your anxiety can make it worse. you may start to worry that there’ll be no solution. the exact cause of gad is not fully understood. it’s likely that a combination of several factors plays a role, like: however, many people develop gad for no obvious reason. gad can have a significant effect on your daily life. there are several different treatments available that can help.",Generalised anxiety disorder (GAD),
"r generalised anxiety disorder] gad can have a significant effect on your daily life. there are several different treatments available that can help. these include: there are also many things you can do yourself to help reduce your anxiety, like: with treatment, many people are able to control their levels of anxiety. some treatments may need to be continued for a long time. there may be periods where your symptoms worsen. our mental health self-help guides are based on cognitive behavioural therapy (cbt). they’ve proven highly successful in helping people with anxiety and other mental health issues. daylight is a digital programme to improve anxiety based on cognitive behavioural therapy (cbt). it’s clinically proven to help people improve their anxiety symptoms by using it for just a few minutes each day. you can use daylight via the app for ios and android devices.",Generalised anxiety disorder (GAD),
"help people improve their anxiety symptoms by using it for just a few minutes each day. you can use daylight via the app for ios and android devices. sign up for daylight support groups can give you useful advice about how to manage your anxiety. they’re also a good way to meet other people with similar experiences. examples of support groups you may find useful include: support groups can often arrange face-to-face meetings, where you can talk about your feelings with other people. many support groups also provide support and guidance online, over the phone or in writing. ask your gp about local support groups for anxiety in your area. or search scotland service directory for mental health information and support services near you. if treatments you’ve tried aren’t helping, you may want to discuss with your gp whether you should be referred to a mental health specialist.",Generalised anxiety disorder (GAD),
"ialist] if treatments you’ve tried aren’t helping, you may want to discuss with your gp whether you should be referred to a mental health specialist. you’ll usually be referred to your community mental health team. these teams include a range of specialists, including: a mental health specialist will carry out a reassessment of your condition. they’ll ask you about your previous treatment and how effective you found it. your specialist will then be able to devise a treatment plan for you. as part of this plan, you may be offered a treatment you’ve not tried before. or you may be offered a combination of a psychological treatment with medication. source: nhs 24 last updated: 06 july 2026",Generalised anxiety disorder (GAD),
"genital herpes is a sexually transmitted infection (sti) caused by a virus called herpes simplex virus (hsv). there are 2 different types of the virus. both of which affect the genitals. genital herpes causes painful blisters and sores on and around the genitals. it can also sometimes cause problems if you have it for the first time during pregnancy. most people with the herpes virus don’t notice any symptoms and don’t know they have it. so it’s important to get tested if you think you’re infected. if you do get symptoms, it takes usually 2 to 12 days after contact for them to appear. some people don’t get symptoms until months or sometimes years later. once you have the herpes infection, the virus stays in your body. it can lie dormant for long periods but can reactivate in the area that was originally infected. if this happens, the sores and blisters can reappear. this is known as a ‘recurrent episode’ of genital herpes.",Genital herpes,
"he area that was originally infected. if this happens, the sores and blisters can reappear. this is known as a ‘recurrent episode’ of genital herpes. this first episode of genital herpes may last from 2 to 4 weeks. repeated episodes are not usually as severe, or long, as the first and you may never have a repeat episode. symptoms of the first infection include: if you have a recurrent infection, your symptoms may include: if you think you might have genital herpes, get tested for free by: your doctor or nurse may be able to diagnose by looking at symptoms such as blisters, sores and ulcers. if you have visible blisters, your doctor or nurse may take a swab for testing. this is to check if it’s herpes and what type. the swab can also test for another sti which causes blisters called syphilis. the genital herpes swab tests are very reliable, though if the ulcer is too dry then it may be less likely to find a positive result.",Genital herpes,
"alled syphilis. the genital herpes swab tests are very reliable, though if the ulcer is too dry then it may be less likely to find a positive result. genital herpes can be treated with antiviral medication. the symptoms of genital herpes can be treated, although it could keep coming back. symptoms of recurrent genital herpes will usually clear up without any treatment. some people experience recurrences of genital herpes. in these cases, a longer course of tablets should stop any recurrent episodes. you can talk to your gp or nurse about which treatment options are right for you. as there’s no screening test for herpes, partners should only have a test if they also have symptoms. you can get genital herpes: sometimes herpes can be passed on when your sexual partner has no visible sores or symptoms. this is because the virus can become active on the skin without causing any visible blisters or sores.",Genital herpes,
"xual partner has no visible sores or symptoms. this is because the virus can become active on the skin without causing any visible blisters or sores. this is sometimes called ‘asymptomatic shedding’. this risk goes down during the first months after you catch herpes and is not likely after two years. however, it is more common when people are still having frequent recurrences. very rarely, herpes is passed to a newborn baby during childbirth. this is only likely to happen if a mother has her first episode of herpes after week 26 of the pregnancy. when women have had herpes longer than three months, normal delivery is expected even if there are symptoms at the time of delivery. the best way to reduce your risk of stis is to practice safer sex. this means using a condom for vaginal, anal and oral sex. if your partner has herpes, avoiding sex when they have visible sores reduces your risk of getting herpes.",Genital herpes,
"g a condom for vaginal, anal and oral sex. if your partner has herpes, avoiding sex when they have visible sores reduces your risk of getting herpes. if you’ve been diagnosed with herpes it’s recommended that you are tested for all stis including: this is even more important if you have recurrent episodes. source: scottish government last updated: 16 april 2025",Genital herpes,
not all symptoms that you may experience around your genitals are caused by a sexually transmitted infection (sti). symptoms can be caused by a variety of natural changes in your body as well as infections that are not sexually transmitted. become very ill and have: source: scottish government last updated: 22 october 2024,Managing genital symptoms,
"genital warts are a common sexually transmitted infection (sti). they are caused by a virus called human papilloma virus (hpv). it can take a few weeks or months for genital warts to appear after becoming infected. genital warts are usually small, rough lumps on the skin. they can appear: genital warts may: they don’t usually cause symptoms but can sometimes be painful, itchy or bleed. the test for genital warts involves an examination of the genital area. if you think you might have genital warts, get checked for free by: warts must be diagnosed by a doctor or nurse. treatment for genital warts is not always needed. they sometimes disappear on their own within 6 months. if treatment is recommended, it’ll be prescribed by your doctor. your doctor or nurse may advise you to avoid sex while you’re having treatment for genital warts.",Genital warts,
"is recommended, it’ll be prescribed by your doctor. your doctor or nurse may advise you to avoid sex while you’re having treatment for genital warts. the type of treatment you’ll be offered depends on what your warts are like. your doctor or nurse will discuss this with you. treatment options include: you can usually apply this to the warts yourself a few times a week for several weeks. a doctor or nurse freezes the warts with liquid nitrogen, usually every week for 4 weeks. a doctor or nurse can cut or burn the warts off. this is usually only recommended if the warts are not responding or are too large for cream or freezing. side effects of these treatments include: genital warts are not usually harmful during pregnancy. during pregnancy, genital warts may: most creams, liquids and ointments used to treat genital warts are not recommended during pregnancy. freezing can be used but it’s often not very successful.",Genital warts,
"ams, liquids and ointments used to treat genital warts are not recommended during pregnancy. freezing can be used but it’s often not very successful. genital warts usually disappear on their own within 6 weeks after childbirth. you can get genital warts from skin to skin contact. other ways of getting genital warts include: the best way to reduce your risk of stis is to practice safer sex. this means using a condom for vaginal, anal, and oral sex, and when sharing sex toys. you can get warts even if you use condoms, as a condom does not cover the whole genital area. the hpv vaccination will reduce your risk of getting hpv virus which causes warts. however, it doesn’t treat warts once you have them. genital warts are not cancer and don’t cause cancer. they’re caused by a different strain of hpv. hpv vaccination is offered to every person aged 11 to 13.",Genital warts,
"l warts are not cancer and don’t cause cancer. they’re caused by a different strain of hpv. hpv vaccination is offered to every person aged 11 to 13. the vaccine can protect against cervical cancer also protects against genital warts. the hpv vaccine is also offered to men who have sex with men (msm) and trans people aged up to 45 years. if you didn’t have the vaccine at school and don’t fulfill the above criteria, you can pay for the vaccine privately. if you’ve been diagnosed with genital warts it’s recommended that you’re tested for all stis including: source: scottish government last updated: 16 april 2025",Genital warts,
"glandular fever is a type of viral infection that mostly affects young adults. it normally gets better without treatment, but it can make you feel very ill. it normally lasts for 2 to 3 weeks, but in some cases you can feel ill for months. it can also be known as infectious mononucleosis, or ‘mono’. glandular fever is most common in 15 to 24 year olds. common symptoms include: other symptoms include: you: complete this guide to assess your symptoms and find out more about where to get help. if you're asking on behalf of someone else, please make sure the person is: if not, phone 999 and ask for an ambulance. this guide is specific to nhs scotland services. it'll tell you what to do next based on your symptoms. it won't give you a diagnosis.",Glandular fever,
"an ambulance. this guide is specific to nhs scotland services. it'll tell you what to do next based on your symptoms. it won't give you a diagnosis. to diagnose glandular fever, your gp will first ask about your symptoms. they will carry out a physical examination. they’ll look for signs of glandular fever, like swollen glands, tonsils, liver and spleen. your gp may also recommend a blood test to help confirm the diagnosis and rule out infections that can cause similar symptoms. glandular fever will normally get better on its own. but there are things you can do help ease the symptoms while you wait for your body to control the infection. occasionally, antibiotics or corticosteroids may be prescribed if you develop complications of glandular fever. some people with particularly severe symptoms may need to be looked after in hospital for a few days.",Glandular fever,
"f you develop complications of glandular fever. some people with particularly severe symptoms may need to be looked after in hospital for a few days. glandular fever is caused by the epstein-barr virus (ebv). this virus is found in the saliva of infected people and can be spread through: ebv may be found in the saliva of someone who has had glandular fever several months after their symptoms pass. some people may continue to have the virus in their saliva on and off for years. you’re infectious for up to 7 weeks before you get symptoms, and you may be infectious for several months after being unwell. to help stop you spreading glandular fever when you’re infected: complications linked with glandular fever are uncommon. if they they do occur they can be serious. they can include: source: nhs 24 last updated: 04 august 2026",Glandular fever,
this information may be useful if you have been diagnosed with golfer’s elbow. if you have new or ongoing symptoms should visit your healthcare professional for advice. read more about managing an elbow problem golfer’s elbow is a condition which causes pain around the inside bony part of the elbow and down into the forearm. it’s also known as medial epicondylitis or medial epicondyle tendinopathy. the most commonly affected arm is the dominant side. golfer’s elbow is often an overuse injury primarily due to repetitive strain from tasks and activities that involve repeated gripping and movement of the hand. the condition is called golfer’s elbow because it’s a common injury in golf but many other activities can also cause it. golfer’s elbow causes pain and tenderness on the inside of your elbow that may spread down your forearm.,Golfers elbow,
"golfer’s elbow causes pain and tenderness on the inside of your elbow that may spread down your forearm. this can cause: golfer’s elbow symptoms develop when there’s a problem with the tendons around the elbow. these tendons help with gripping activities. activities that involve the use of these tendons can include: repeated use of the muscles that help bend your wrist and fingers can cause changes to the tendon, often due to overloading it. other factors that can affect tendon health include: in order for golfer’s elbow to be diagnosed you will need an assessment from a healthcare professional. they’ll initially ask you questions about your elbow issue and then carry out a physical examination. this may include checking your range of movement and strength. you may sometimes need to have a further examination to rule out other possible health conditions.",Golfers elbow,
"lude checking your range of movement and strength. you may sometimes need to have a further examination to rule out other possible health conditions. if your elbow pain is aggravated by certain movements try to reduce these by modifying your activity. you can modify your activity by: as well as modifying your activities it’s important to start exercising your elbow. read about exercises for golfers elbow pain medication can help you move more comfortably, which can help manage our symptoms. more about taking painkillers. some people find a elbow support, sometimes called an epiclasp, can be helpful to manage the pain caused by golfer’s elbow. research suggests they may be useful in the short term but overall there is limited evidence to support their use.",Golfers elbow,
"the pain caused by golfer’s elbow. research suggests they may be useful in the short term but overall there is limited evidence to support their use. if exercise, modification of activity and painkillers aren’t helping to control the pain, your healthcare professional may discuss the option of having a corticosteroid injection into your elbow. however, current evidence has shown limited benefit for this type of condition and may be detrimental to the health of your tendon. corticosteroids are medicines that help reduce pain and inflammation. they may also be given with a local anaesthetic. injections won’t cure your condition, they are used to help with the pain. read more about corticosteroids golfer’s elbow can sometimes mean you need to take some time off work to help recovery. how long you’re off will depend on your condition and your role at work. you don’t need to be symptom free before you consider returning to work.",Golfers elbow,
"ry. how long you’re off will depend on your condition and your role at work. you don’t need to be symptom free before you consider returning to work. continuing to go to work, or returning to work as soon as is possible for you, will help your recovery. gradually getting back to your normal daily activities can help to build up your strength and stamina levels. following this advice, you should see gradual improvements over time. talk to a healthcare professional if: find out about access to msk services in your area when dealing with any health condition it’s important to also look after your mental wellbeing as this can impact your recovery. source: nhs 24 msk clinical advisory group last updated: 28 july 2026",Golfers elbow,
"gonorrhoea is a sexually transmitted infection caused by bacteria. infection usually occurs in the genitals but can affect the throat, eyes and anus. many people with gonorrhoea won’t notice any symptoms. if you do get symptoms, it’s usually between 1 to 14 days after getting the infection. symptoms of gonorrhoea may include: gonorrhoea can also infect the throat, eyes or anus. you may experience pain or discharge in these areas. gonorrhoea in the throat usually has no symptoms. having the infection during pregnancy can result in giving birth to the baby early (premature birth). gonorrhoea can be passed on to the baby during birth and can result in eye infections in the infant. if you think you might have gonorrhoea, get tested for free by: services available may vary depending on where you live. the test for gonorrhoea is simple, painless and very reliable.",Gonorrhoea,
"vailable may vary depending on where you live. the test for gonorrhoea is simple, painless and very reliable. it involves sending a sample from the area of the body thought to be infected to a lab for analysis. you usually don’t have to be examined by a doctor or nurse and can often collect the sample yourself. the 2 main ways the sample can be collected are: people who have had anal or oral sex may have a swab taken from their anus or throat. some sexual health clinics may be able to carry out rapid tests and give you your test results straight away. otherwise, you’ll have to wait up to 2 weeks to get the results. if you have gonorrhoea, your partner will be offered testing and treatment. antibiotics will treat the gonorrhoea infection. these can be given in pill form or as an injection. some strains of gonorrhoea are becoming resistant to antibiotics. this can make it more difficult to treat.",Gonorrhoea,
"be given in pill form or as an injection. some strains of gonorrhoea are becoming resistant to antibiotics. this can make it more difficult to treat. you may be tested again 3 weeks later to check the antibiotics have worked. if there’s a high chance you have gonorrhoea, you may be given treatment before you get your results back. you may also be offered treatment if your partner (s) is found to have gonorrhoea. tell the doctor or nurse if you: this may make a difference to the antibiotic you’re prescribed. if your infection is untreated you may pass it on to other sexual partners. if gonorrhoea is left untreated in women, it can spread to the womb and cause a serious condition called pelvic inflammatory disease (pid). this is a major cause of ectopic pregnancy and infertility in women. if men are not treated, the infection may spread to the testicles and cause discomfort. this could affect your fertility. do not have sex until you and your partner have both finished the treatment.",Gonorrhoea,
"to the testicles and cause discomfort. this could affect your fertility. do not have sex until you and your partner have both finished the treatment. you should also wait until you’ve had the results of the 2 week test to prevent being infected again. gonorrhoea is passed through unprotected vaginal, anal or oral sex (without a condom). it can also be passed on by: the best way to prevent all sexually transmitted infections is to practice safer sex. this means using a condom for vaginal, anal or oral sex. if you have been diagnosed with gonorrhoea you should get tested for all stis including: gonorrhoea is a health condition that occurs more often in people living with hiv. if you have been diagnosed with gonorrhoea, you should be offered an hiv test.",Gonorrhoea,
"s a health condition that occurs more often in people living with hiv. if you have been diagnosed with gonorrhoea, you should be offered an hiv test. if you have been diagnosed with gonorrhoea but you haven’t been offered an hiv test, you can: testing for hiv when you have gonorrhoea can help with early diagnosis, treatment and preventing passing it on. source: scottish government last updated: 17 march 2026 british sign language | 简体中文 | polski | română | slovenčina",Gonorrhoea,
